x,y,z,distance
156.0972582,-28.66692667,-4705,314.8690829
156.0878398,-28.67120805,-4725,315.9700238
156.0784215,-28.67548944,-4753,317.0709646
156.0690031,-28.67977083,-4781,318.1719055
156.0595848,-28.68405221,-4798,319.2728463
156.0501665,-28.6883336,-4814,320.3737872
156.0407481,-28.69261499,-4823,321.474728
156.0313298,-28.69689637,-4838,322.5756689
156.0219114,-28.70117776,-4836,323.6766097
156.0124931,-28.70545914,-4833,324.7775506
156.0030747,-28.70974053,-4831,325.8784914
155.9936564,-28.71402192,-4824,326.9794323
155.984238,-28.7183033,-4813,328.0803731
155.9748197,-28.72258469,-4805,329.181314
155.9654014,-28.72686608,-4798,330.2822548
155.955983,-28.73114746,-4788,331.3831957
155.9465647,-28.73542885,-4777,332.4841365
155.9371463,-28.73971023,-4753,333.5850774
155.927728,-28.74399162,-4728,334.6860182
155.9183096,-28.74827301,-4695,335.7869591
155.9088913,-28.75255439,-4657,336.8878999
155.8994729,-28.75683578,-4631,337.9888408
155.8900546,-28.76111717,-4590,339.0897816
155.8806363,-28.76539855,-4553,340.1907225
155.8712179,-28.76967994,-4526,341.2916633
155.8617996,-28.77396133,-4503,342.3926042
155.8523812,-28.77824271,-4486,343.493545
155.8429629,-28.7825241,-4470,344.5944859
155.8335445,-28.78680548,-4454,345.6954267
155.8241262,-28.79108687,-4441,346.7963676
155.8147079,-28.79536826,-4425,347.8973084
155.8052895,-28.79964964,-4417,348.9982493
155.7958712,-28.80393103,-4408,350.0991901
155.7864528,-28.80821242,-4386,351.200131
155.7770345,-28.8124938,-4369,352.3010718
155.7676161,-28.81677519,-4353,353.4020127
155.7581978,-28.82105658,-4300,354.5029535
155.7487794,-28.82533796,-4292,355.6038944
155.7393611,-28.82961935,-4268,356.7048352
155.7299428,-28.83390073,-4281,357.8057761
155.7205244,-28.83818212,-4274,358.9067169
155.7111061,-28.84246351,-4293,360.0076578
155.7016877,-28.84674489,-4312,361.1085986
155.6922694,-28.85102628,-4275,362.2095395
155.682851,-28.85530767,-4238,363.3104803
155.6734327,-28.85958905,-4212,364.4114212
155.6640144,-28.86387044,-4214,365.512362
155.654596,-28.86815183,-4217,366.6133029
155.6451777,-28.87243321,-4207,367.7142437
155.6357593,-28.8767146,-4206,368.8151846
155.626341,-28.88099598,-4231,369.9161254
155.6169226,-28.88527737,-4288,371.0170663
155.6075043,-28.88955876,-4338,372.1180071
155.5980859,-28.89384014,-4380,373.218948
155.5886676,-28.89812153,-4411,374.3198888
155.5792493,-28.90240292,-4435,375.4208297
155.5698309,-28.9066843,-4472,376.5217705
155.5604126,-28.91096569,-4501,377.6227114
155.5509942,-28.91524708,-4543,378.7236522
155.5415759,-28.91952846,-4601,379.8245931
155.5321575,-28.92380985,-4653,380.9255339
155.5227392,-28.92809123,-4690,382.0264748
155.5133209,-28.93237262,-4725,383.1274156
155.5039025,-28.93665401,-4755,384.2283565
155.4944842,-28.94093539,-4784,385.3292973
155.4850658,-28.94521678,-4795,386.4302382
155.4756475,-28.94949817,-4800,387.531179
155.4662291,-28.95377955,-4805,388.6321199
155.4568108,-28.95806094,-4780,389.7330607
155.4473924,-28.96234233,-4759,390.8340016
155.4379741,-28.96662371,-4728,391.9349424
155.4285558,-28.9709051,-4676,393.0358833
155.4191374,-28.97518648,-4624,394.1368241
155.4097191,-28.97946787,-4550,395.237765
155.4003007,-28.98374926,-4490,396.3387058
155.3908824,-28.98803064,-4423,397.4396467
155.3843392,-28.98514019,-4397,398.5405875
155.3804866,-28.97553849,-4416,399.6415283
155.376634,-28.96593679,-4403,400.7424692
155.3727813,-28.95633508,-4417,401.84341
155.3689287,-28.94673338,-4426,402.9443509
155.3650761,-28.93713167,-4460,404.0452917
155.3612235,-28.92752997,-4484,405.1462326
155.3573708,-28.91792826,-4544,406.2471734
155.3535182,-28.90832656,-4601,407.3481143
155.3496656,-28.89872485,-4643,408.4490551
155.3458129,-28.88912315,-4690,409.549996
155.3419603,-28.87952145,-4747,410.6509368
155.3381077,-28.86991974,-4771,411.7518777
155.3342551,-28.86031804,-4774,412.8528185
155.3304024,-28.85071633,-4767,413.9537594
155.3265498,-28.84111463,-4759,415.0547002
155.3226972,-28.83151292,-4746,416.1556411
155.3188445,-28.82191122,-4719,417.2565819
155.3149919,-28.81230951,-4686,418.3575228
155.3111393,-28.80270781,-4661,419.4584636
155.3072867,-28.79310611,-4627,420.5594045
155.303434,-28.7835044,-4594,421.6603453
155.2995814,-28.7739027,-4558,422.7612862
155.2957288,-28.76430099,-4512,423.862227
155.2918762,-28.75469929,-4484,424.9631679
155.2880235,-28.74509758,-4441,426.0641087
155.2841709,-28.73549588,-4414,427.1650496
155.2803183,-28.72589417,-4410,428.2659904
155.2764656,-28.71629247,-4405,429.3669313
155.272613,-28.70669077,-4406,430.4678721
155.2687604,-28.69708906,-4405,431.568813
155.2649078,-28.68748736,-4405,432.6697538
155.2610551,-28.67788565,-4414,433.7706947
155.2572025,-28.66828395,-4417,434.8716355
155.2533499,-28.65868224,-4429,435.9725764
155.2494972,-28.64908054,-4440,437.0735172
155.2456446,-28.63947883,-4453,438.1744581
155.241792,-28.62987713,-4465,439.2753989
155.2379394,-28.62027543,-4478,440.3763398
155.2340867,-28.61067372,-4492,441.4772806
155.2302341,-28.60107202,-4508,442.5782215
155.2263815,-28.59147031,-4516,443.6791623
155.2225289,-28.58186861,-4523,444.7801032
155.2186762,-28.5722669,-4530,445.881044
155.2148236,-28.5626652,-4540,446.9819849
155.210971,-28.55306349,-4531,448.0829257
155.2071183,-28.54346179,-4533,449.1838666
155.2032657,-28.53386009,-4532,450.2848074
155.1994131,-28.52425838,-4528,451.3857483
155.1955605,-28.51465668,-4527,452.4866891
155.1917078,-28.50505497,-4526,453.58763
155.1878552,-28.49545327,-4524,454.6885708
155.1840026,-28.48585156,-4519,455.7895117
155.1801499,-28.47624986,-4514,456.8904525
155.1762973,-28.46664815,-4510,457.9913934
155.1724447,-28.45704645,-4505,459.0923342
155.1685921,-28.44744475,-4498,460.1932751
155.1647394,-28.43784304,-4492,461.2942159
155.1608868,-28.42824134,-4487,462.3951568
155.1570342,-28.41863963,-4484,463.4960976
155.1531815,-28.40903793,-4482,464.5970385
155.1493289,-28.39943622,-4480,465.6979793
155.1454763,-28.38983452,-4486,466.7989202
155.1416237,-28.38023281,-4491,467.899861
155.137771,-28.37063111,-4499,469.0008019
155.1339184,-28.36102941,-4505,470.1017427
155.1300658,-28.3514277,-4510,471.2026836
155.1262132,-28.341826,-4512,472.3036244
155.1223605,-28.33222429,-4519,473.4045653
155.1185079,-28.32262259,-4513,474.5055061
155.1146553,-28.31302088,-4506,475.606447
155.1108026,-28.30341918,-4502,476.7073878
155.10695,-28.29381747,-4499,477.8083287
155.1030974,-28.28421577,-4498,478.9092695
155.0992448,-28.27461406,-4497,480.0102104
155.0953921,-28.26501236,-4496,481.1111512
155.0915395,-28.25541066,-4495,482.2120921
155.0876869,-28.24580895,-4494,483.3130329
155.0838342,-28.23620725,-4493,484.4139738
155.0799816,-28.22660554,-4493,485.5149146
155.076129,-28.21700384,-4492,486.6158555
155.0722764,-28.20740213,-4493,487.7167963
155.0684237,-28.19780043,-4494,488.8177372
155.0645711,-28.18819872,-4492,489.918678
155.0607185,-28.17859702,-4494,491.0196189
155.0568659,-28.16899532,-4499,492.1205597
155.0530132,-28.15939361,-4495,493.2215006
155.0491606,-28.14979191,-4495,494.3224414
155.045308,-28.1401902,-4495,495.4233823
155.0414553,-28.1305885,-4496,496.5243231
155.0376027,-28.12098679,-4501,497.625264
155.0337501,-28.11138509,-4504,498.7262048
155.0298975,-28.10178338,-4499,499.8271456
155.0260448,-28.09218168,-4508,500.9280865
155.0221922,-28.08257998,-4514,502.0290273
155.0183396,-28.07297827,-4522,503.1299682
155.0144869,-28.06337657,-4526,504.230909
155.0106343,-28.05377486,-4531,505.3318499
155.0067817,-28.04417316,-4534,506.4327907
155.0029291,-28.03457145,-4535,507.5337316
154.9990764,-28.02496975,-4534,508.6346724
154.9952238,-28.01536804,-4536,509.7356133
154.9913712,-28.00576634,-4545,510.8365541
154.9875186,-27.99616464,-4556,511.937495
154.9836659,-27.98656293,-4558,513.0384358
154.9798133,-27.97696123,-4561,514.1393767
154.9759607,-27.96735952,-4568,515.2403175
154.972108,-27.95775782,-4572,516.3412584
154.9682554,-27.94815611,-4572,517.4421992
154.9644028,-27.93855441,-4571,518.5431401
154.9605502,-27.9289527,-4565,519.6440809
154.9566975,-27.919351,-4569,520.7450218
154.9528449,-27.9097493,-4562,521.8459626
154.9489923,-27.90014759,-4559,522.9469035
154.9451396,-27.89054589,-4557,524.0478443
154.941287,-27.88094418,-4557,525.1487852
154.9374344,-27.87134248,-4547,526.249726
154.9335818,-27.86174077,-4548,527.3506669
154.9297291,-27.85213907,-4575,528.4516077
154.9258765,-27.84253736,-4597,529.5525486
154.9220239,-27.83293566,-4626,530.6534894
154.9181713,-27.82333396,-4647,531.7544303
154.9143186,-27.81373225,-4672,532.8553711
154.910466,-27.80413055,-4687,533.956312
154.9066134,-27.79452884,-4711,535.0572528
154.9027607,-27.78492714,-4722,536.1581937
154.8989081,-27.77532543,-4731,537.2591345
154.8950555,-27.76572373,-4747,538.3600754
154.8912029,-27.75612202,-4765,539.4610162
154.8873502,-27.74652032,-4777,540.5619571
154.8834976,-27.73691862,-4796,541.6628979
154.879645,-27.72731691,-4812,542.7638388
154.8757923,-27.71771521,-4825,543.8647796
154.8719397,-27.7081135,-4844,544.9657205
154.8680871,-27.6985118,-4866,546.0666613
154.8642345,-27.68891009,-4861,547.1676022
154.8603818,-27.67930839,-4858,548.268543
